,Content ID,Reaction_Type,Datetime,Content_Type,Category,Sentiment,Score
14625,74c85e37-5017-462e-bee2-2769db7a17c1,super love,24-06-2020 01:08,photo,healthy eating,positive,75
14623,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,30-05-2021 15:12,photo,cooking,positive,75
14658,19f998c4-270b-489d-bea6-ae161d301923,super love,12-09-2020 11:31,GIF,travel,positive,75
14622,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,05-07-2020 14:48,photo,cooking,positive,75
14621,56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,12-09-2020 15:31,photo,fitness,positive,75
14620,56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,01-02-2021 10:26,photo,fitness,positive,75
14619,8204e4bd-c544-4a18-ac0d-6f5289957cdf,super love,21-03-2021 16:53,photo,dogs,positive,75
14617,76898916-4024-4c32-909b-dd240879d76a,super love,17-12-2020 00:00,GIF,animals,positive,75
14616,76898916-4024-4c32-909b-dd240879d76a,super love,18-12-2020 10:07,GIF,animals,positive,75
14615,76898916-4024-4c32-909b-dd240879d76a,super love,10-10-2020 16:12,GIF,animals,positive,75
14614,76898916-4024-4c32-909b-dd240879d76a,super love,26-10-2020 18:11,GIF,animals,positive,75
14613,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,04-05-2021 17:56,audio,technology,positive,75
14634,43450a12-1e4c-4a17-a846-9d8768984051,super love,11-03-2021 03:27,video,animals,positive,75
14635,7913b30d-19fd-4900-8a68-ce141192b3ec,super love,16-11-2020 06:37,audio,cooking,positive,75
14636,7913b30d-19fd-4900-8a68-ce141192b3ec,super love,26-05-2021 03:57,audio,cooking,positive,75
14637,7913b30d-19fd-4900-8a68-ce141192b3ec,super love,22-01-2021 15:50,audio,cooking,positive,75
14657,19f998c4-270b-489d-bea6-ae161d301923,super love,26-10-2020 14:10,GIF,travel,positive,75
14656,6ccf94b4-f549-4d17-a1d0-3bf7656bce81,super love,29-11-2020 12:20,video,animals,positive,75
14655,6ccf94b4-f549-4d17-a1d0-3bf7656bce81,super love,05-07-2020 11:17,video,animals,positive,75
14654,14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,super love,12-07-2020 20:14,GIF,studying,positive,75
14653,888660b0-7dd8-4983-858a-101cd03d392b,super love,06-01-2021 17:42,video,science,positive,75
14652,888660b0-7dd8-4983-858a-101cd03d392b,super love,11-11-2020 16:23,video,science,positive,75
14651,52995b7c-6f2d-469c-a331-596323e6ad67,super love,23-02-2021 17:02,audio,science,positive,75
14650,52995b7c-6f2d-469c-a331-596323e6ad67,super love,10-01-2021 15:02,audio,science,positive,75
14649,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,super love,01-02-2021 07:01,video,food,positive,75
14648,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,super love,06-06-2021 19:43,video,food,positive,75
14647,b7983f99-c4c7-455b-a120-b144101449ad,super love,26-01-2021 19:32,audio,dogs,positive,75
14646,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,15-05-2021 18:42,GIF,technology,positive,75
14645,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,02-10-2020 04:55,GIF,technology,positive,75
14644,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,23-07-2020 21:33,GIF,technology,positive,75
14643,c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,26-10-2020 05:33,audio,tennis,positive,75
14642,c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,05-04-2021 13:13,audio,tennis,positive,75
14641,c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,07-04-2021 12:57,audio,tennis,positive,75
14640,c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,17-07-2020 06:19,audio,tennis,positive,75
14638,7913b30d-19fd-4900-8a68-ce141192b3ec,super love,26-08-2020 22:31,audio,cooking,positive,75
14706,41e6d775-b5ca-4d6c-8f50-66ac3c92a300,super love,21-02-2021 00:44,photo,veganism,positive,75
14708,a8e72f75-bebc-42b4-a3c7-deb8a2412878,super love,15-05-2021 08:59,audio,technology,positive,75
14801,87958932-6baf-4339-b01b-6112d9b180ed,super love,19-01-2021 02:11,audio,culture,positive,75
14767,f8119ef8-1f00-49e4-b468-86dd64042053,super love,13-04-2021 17:14,photo,culture,positive,75
14776,1c6be4a3-85ae-48da-81ff-44262690af51,super love,31-01-2021 03:47,audio,education,positive,75
14775,1c6be4a3-85ae-48da-81ff-44262690af51,super love,08-08-2020 04:02,audio,education,positive,75
14774,1c6be4a3-85ae-48da-81ff-44262690af51,super love,05-04-2021 08:49,audio,education,positive,75
14773,1c6be4a3-85ae-48da-81ff-44262690af51,super love,10-10-2020 18:49,audio,education,positive,75
14772,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,28-01-2021 21:40,photo,cooking,positive,75
14771,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,17-05-2021 06:49,photo,cooking,positive,75
14770,632875ea-56de-4160-a76c-d1b3ae9e566f,super love,14-11-2020 09:50,GIF,public speaking,positive,75
14769,b467bf5d-1bcd-4c52-a667-6b88269ad02a,super love,08-05-2021 22:21,video,dogs,positive,75
14768,f8119ef8-1f00-49e4-b468-86dd64042053,super love,03-06-2021 16:19,photo,culture,positive,75
14766,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,22-09-2020 00:08,video,animals,positive,75
14778,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,13-05-2021 12:16,video,animals,positive,75
14765,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,09-01-2021 10:38,video,animals,positive,75
14764,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,10-11-2020 20:23,video,animals,positive,75
14763,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,23-12-2020 00:10,video,animals,positive,75
14762,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,07-12-2020 22:44,video,animals,positive,75
14761,584211e8-3ca9-41a7-aeea-1d308bda53fd,super love,24-05-2021 16:34,photo,studying,positive,75
14760,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,27-07-2020 13:05,video,tennis,positive,75
14759,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,13-02-2021 22:36,video,tennis,positive,75
14758,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,23-08-2020 22:32,video,tennis,positive,75
14757,e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,15-07-2020 05:14,photo,tennis,positive,75
14777,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,30-11-2020 05:48,video,animals,positive,75
14779,6054518c-4c28-4d65-8ebe-3b4f56108f29,super love,27-01-2021 23:06,GIF,healthy eating,positive,75
14709,a8e72f75-bebc-42b4-a3c7-deb8a2412878,super love,28-12-2020 02:10,audio,technology,positive,75
14791,fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,24-06-2020 23:19,video,dogs,positive,75
14800,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,super love,20-03-2021 02:49,photo,technology,positive,75
14799,fc462e49-0f19-4601-9f92-a31c9542887c,super love,28-02-2021 03:46,GIF,education,positive,75
14798,fc462e49-0f19-4601-9f92-a31c9542887c,super love,01-03-2021 14:35,GIF,education,positive,75
14797,fc462e49-0f19-4601-9f92-a31c9542887c,super love,28-02-2021 21:34,GIF,education,positive,75
14796,fc462e49-0f19-4601-9f92-a31c9542887c,super love,07-09-2020 04:58,GIF,education,positive,75
14795,c39f187c-932b-4403-ba6f-e081b235dbd4,super love,16-03-2021 16:19,video,travel,positive,75
14794,c39f187c-932b-4403-ba6f-e081b235dbd4,super love,07-09-2020 01:09,video,travel,positive,75
14793,116451da-4b67-4bcb-b43b-b19a914e0d36,super love,10-10-2020 03:28,video,food,positive,75
14792,116451da-4b67-4bcb-b43b-b19a914e0d36,super love,03-03-2021 10:41,video,food,positive,75
14790,fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,02-12-2020 17:28,video,dogs,positive,75
14780,73ef953a-5bda-4532-bcd5-85a2cb61b803,super love,09-08-2020 17:34,photo,studying,positive,75
14789,fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,07-11-2020 05:39,video,dogs,positive,75
14788,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,super love,03-12-2020 06:23,photo,travel,positive,75
14787,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,super love,18-11-2020 01:26,photo,dogs,positive,75
14786,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,super love,03-07-2020 20:11,photo,dogs,positive,75
14785,1cd59d79-a2ca-4a99-92aa-2775117c4589,super love,19-10-2020 01:05,audio,science,positive,75
14784,46219a74-c2db-4479-a96a-d3ee54d1ea7f,super love,29-03-2021 07:24,GIF,soccer,positive,75
14783,fa337cb5-179a-4f92-a085-e6b3c60e2854,super love,01-08-2020 10:33,audio,food,positive,75
14782,73ef953a-5bda-4532-bcd5-85a2cb61b803,super love,27-04-2021 03:41,photo,studying,positive,75
14781,73ef953a-5bda-4532-bcd5-85a2cb61b803,super love,09-01-2021 16:59,photo,studying,positive,75
14756,e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,17-12-2020 11:33,photo,tennis,positive,75
14755,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,super love,15-10-2020 12:08,video,travel,positive,75
14754,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,24-07-2020 23:53,audio,culture,positive,75
14720,9bc09268-79e8-4402-ba22-ffd1e45fa66d,super love,04-03-2021 15:01,GIF,travel,positive,75
14729,55d5d3f9-566c-4fcc-b24e-02ca826cce58,super love,30-10-2020 01:04,photo,science,positive,75
14728,3ea56656-03ef-4199-b253-b5241ee21eb7,super love,19-03-2021 12:51,audio,veganism,positive,75
14727,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,13-06-2021 01:20,photo,cooking,positive,75
14726,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,13-05-2021 09:40,photo,cooking,positive,75
14725,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,04-05-2021 19:49,photo,cooking,positive,75
14724,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,03-05-2021 05:54,photo,cooking,positive,75
14723,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,14-09-2020 11:04,photo,cooking,positive,75
14722,f7b57d86-228b-4777-be51-dde8702f7b4c,super love,13-01-2021 09:08,GIF,cooking,positive,75
14721,f7b57d86-228b-4777-be51-dde8702f7b4c,super love,08-10-2020 09:30,GIF,cooking,positive,75
14719,9bc09268-79e8-4402-ba22-ffd1e45fa66d,super love,10-12-2020 21:30,GIF,travel,positive,75
14753,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,03-12-2020 07:41,audio,culture,positive,75
14718,9bc09268-79e8-4402-ba22-ffd1e45fa66d,super love,15-05-2021 10:13,GIF,travel,positive,75
14717,3210c7c6-e7a2-4ae3-b69b-a111b359c56d,super love,03-09-2020 02:40,video,veganism,positive,75
14716,b014a42b-c469-4c26-b4aa-256f4d3d5072,super love,01-06-2021 15:16,GIF,culture,positive,75
14715,6ee96d2e-a110-4e43-ab89-b5577b7b3dab,super love,27-10-2020 11:29,GIF,culture,positive,75
14714,de61a447-bbf0-477e-9743-71031d59bbf8,super love,27-12-2020 02:39,GIF,studying,positive,75
14713,de61a447-bbf0-477e-9743-71031d59bbf8,super love,16-03-2021 12:06,GIF,studying,positive,75
14712,de61a447-bbf0-477e-9743-71031d59bbf8,super love,04-07-2020 14:39,GIF,studying,positive,75
14711,de61a447-bbf0-477e-9743-71031d59bbf8,super love,03-09-2020 14:38,GIF,studying,positive,75
14710,de61a447-bbf0-477e-9743-71031d59bbf8,super love,06-06-2021 15:49,GIF,studying,positive,75
14730,27026304-2cb5-4d64-9959-9ff0328aaa03,super love,08-01-2021 02:15,GIF,dogs,positive,75
14731,4b1c315b-84a8-400a-bb49-9fec7dc767d5,super love,19-12-2020 07:39,audio,fitness,positive,75
14732,90418e93-aa5a-4608-866e-25464b617c9b,super love,04-09-2020 14:43,audio,science,positive,75
14733,90418e93-aa5a-4608-866e-25464b617c9b,super love,11-10-2020 11:27,audio,science,positive,75
14752,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,22-12-2020 12:46,audio,culture,positive,75
14751,36bd1711-92f6-4240-8ac5-21df845abe86,super love,23-05-2021 14:14,GIF,technology,positive,75
14750,36bd1711-92f6-4240-8ac5-21df845abe86,super love,01-03-2021 01:53,GIF,technology,positive,75
14749,36bd1711-92f6-4240-8ac5-21df845abe86,super love,12-12-2020 14:05,GIF,technology,positive,75
14748,36bd1711-92f6-4240-8ac5-21df845abe86,super love,20-09-2020 18:54,GIF,technology,positive,75
14747,36bd1711-92f6-4240-8ac5-21df845abe86,super love,16-04-2021 01:53,GIF,technology,positive,75
14746,36bd1711-92f6-4240-8ac5-21df845abe86,super love,23-02-2021 04:31,GIF,technology,positive,75
14745,36bd1711-92f6-4240-8ac5-21df845abe86,super love,26-09-2020 23:13,GIF,technology,positive,75
14744,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,06-04-2021 06:51,audio,technology,positive,75
14743,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,01-04-2021 01:30,audio,technology,positive,75
14742,e3bb5693-091c-47de-b4b7-78e28b5fbb98,super love,17-12-2020 01:25,photo,education,positive,75
14741,b2055111-9b7b-4a05-9f07-ac190a5391f0,super love,20-09-2020 11:19,GIF,food,positive,75
14740,b2055111-9b7b-4a05-9f07-ac190a5391f0,super love,08-06-2021 19:07,GIF,food,positive,75
14739,8cabe738-41cd-47e1-82e2-20972f320fb1,super love,22-11-2020 01:36,photo,public speaking,positive,75
14738,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,super love,18-12-2020 13:06,GIF,soccer,positive,75
14737,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,super love,29-04-2021 00:33,GIF,soccer,positive,75
14736,90418e93-aa5a-4608-866e-25464b617c9b,super love,10-03-2021 20:59,audio,science,positive,75
14735,90418e93-aa5a-4608-866e-25464b617c9b,super love,29-04-2021 16:59,audio,science,positive,75
14734,90418e93-aa5a-4608-866e-25464b617c9b,super love,20-09-2020 20:14,audio,science,positive,75
14992,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,11-01-2021 19:06,photo,education,positive,75
14993,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,10-08-2020 18:01,photo,education,positive,75
14994,0411a1da-97e1-44b6-945d-06b4682ba802,super love,10-05-2021 22:13,audio,technology,positive,75
15243,041bf6c9-8b33-4ca0-a787-762eb8837d0c,super love,14-05-2021 03:57,GIF,food,positive,75
15252,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,super love,29-07-2020 08:46,video,technology,positive,75
15251,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,super love,04-02-2021 20:30,video,technology,positive,75
15250,cda6a453-27bf-4237-b848-b27706732716,super love,13-12-2020 21:39,video,soccer,positive,75
15249,cda6a453-27bf-4237-b848-b27706732716,super love,28-08-2020 22:06,video,soccer,positive,75
15248,cda6a453-27bf-4237-b848-b27706732716,super love,18-06-2021 02:03,video,soccer,positive,75
15247,a03b3048-776e-4925-a52e-f6b1760a1be4,super love,23-10-2020 15:01,photo,education,positive,75
15246,a03b3048-776e-4925-a52e-f6b1760a1be4,super love,04-12-2020 03:07,photo,education,positive,75
15245,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,super love,18-04-2021 03:14,audio,dogs,positive,75
15244,041bf6c9-8b33-4ca0-a787-762eb8837d0c,super love,06-08-2020 07:34,GIF,food,positive,75
15242,42a0f482-d3a8-4216-ba0b-1459abf854a6,super love,29-04-2021 10:39,GIF,culture,positive,75
15254,cafddd25-5653-4219-8dc7-a3eae45ea926,super love,29-06-2020 21:47,video,fitness,positive,75
15241,c4cc899d-4c35-47fd-9710-8e2dea9782c9,super love,06-03-2021 13:47,photo,science,positive,75
15240,c4cc899d-4c35-47fd-9710-8e2dea9782c9,super love,21-07-2020 07:05,photo,science,positive,75
15239,c4cc899d-4c35-47fd-9710-8e2dea9782c9,super love,27-03-2021 23:56,photo,science,positive,75
15238,52be2c2f-be1f-4cda-a2d6-5c147c018115,super love,21-01-2021 01:11,audio,food,positive,75
15237,8891433d-d874-4bd5-a8ca-4114a4131b20,super love,29-05-2021 01:29,GIF,tennis,positive,75
15236,8891433d-d874-4bd5-a8ca-4114a4131b20,super love,24-08-2020 19:59,GIF,tennis,positive,75
15235,8891433d-d874-4bd5-a8ca-4114a4131b20,super love,31-01-2021 21:38,GIF,tennis,positive,75
15234,8f82022e-2ba7-4269-ab8f-3b47f87004de,super love,15-10-2020 19:21,audio,healthy eating,positive,75
15233,8f82022e-2ba7-4269-ab8f-3b47f87004de,super love,15-09-2020 15:15,audio,healthy eating,positive,75
15253,33696f53-ab7b-4f3e-b3a4-e0e82990339c,super love,30-01-2021 00:12,photo,fitness,positive,75
15255,cafddd25-5653-4219-8dc7-a3eae45ea926,super love,28-12-2020 13:01,video,fitness,positive,75
15278,4426d1ae-cb98-45cf-8d1d-c176ef755293,super love,23-03-2021 17:26,GIF,science,positive,75
15267,df6e9952-4e2a-488a-bb83-3a7241f30e6f,super love,24-12-2020 17:44,video,culture,positive,75
15276,217f4060-b378-4d79-992f-20502d407f7c,super love,07-11-2020 13:04,photo,cooking,positive,75
15275,217f4060-b378-4d79-992f-20502d407f7c,super love,26-02-2021 13:09,photo,cooking,positive,75
15274,217f4060-b378-4d79-992f-20502d407f7c,super love,31-03-2021 15:34,photo,cooking,positive,75
15273,217f4060-b378-4d79-992f-20502d407f7c,super love,08-12-2020 09:16,photo,cooking,positive,75
15272,edea43f3-1541-4e42-8419-d1cdf749025c,super love,23-04-2021 10:09,photo,cooking,positive,75
15271,edea43f3-1541-4e42-8419-d1cdf749025c,super love,25-11-2020 00:52,photo,cooking,positive,75
15270,edea43f3-1541-4e42-8419-d1cdf749025c,super love,25-09-2020 03:30,photo,cooking,positive,75
15269,edea43f3-1541-4e42-8419-d1cdf749025c,super love,10-12-2020 16:25,photo,cooking,positive,75
15268,77a3ac9f-7607-411f-a280-5431c71e3943,super love,27-12-2020 23:00,audio,tennis,positive,75
15266,df6e9952-4e2a-488a-bb83-3a7241f30e6f,super love,28-08-2020 22:06,video,culture,positive,75
15256,cafddd25-5653-4219-8dc7-a3eae45ea926,super love,20-09-2020 19:04,video,fitness,positive,75
15265,df6e9952-4e2a-488a-bb83-3a7241f30e6f,super love,07-01-2021 19:54,video,culture,positive,75
15264,df6e9952-4e2a-488a-bb83-3a7241f30e6f,super love,29-04-2021 15:45,video,culture,positive,75
15263,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,26-04-2021 08:27,photo,dogs,positive,75
15262,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,20-07-2020 03:53,photo,dogs,positive,75
15261,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,25-12-2020 17:49,photo,dogs,positive,75
15260,2669dbfc-65d4-4770-a916-e6507f881131,super love,02-11-2020 03:17,photo,science,positive,75
15259,2669dbfc-65d4-4770-a916-e6507f881131,super love,08-03-2021 22:00,photo,science,positive,75
15258,2669dbfc-65d4-4770-a916-e6507f881131,super love,14-03-2021 01:53,photo,science,positive,75
15257,c24f4499-faae-4ff0-baf1-4be6a9061aa1,super love,14-07-2020 15:57,audio,animals,positive,75
15232,8f82022e-2ba7-4269-ab8f-3b47f87004de,super love,18-10-2020 14:41,audio,healthy eating,positive,75
15231,f0c6ae88-c87e-4812-9713-ae45018a1f73,super love,30-03-2021 19:16,photo,science,positive,75
15230,8d7a1aff-abed-432f-a458-a4ab40324e72,super love,27-01-2021 16:43,GIF,travel,positive,75
15196,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,super love,01-11-2020 06:40,audio,studying,positive,75
15205,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,super love,16-12-2020 10:56,audio,education,positive,75
15204,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,super love,27-05-2021 21:10,photo,animals,positive,75
15203,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,super love,16-05-2021 22:34,photo,animals,positive,75
15202,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,super love,27-08-2020 00:31,photo,animals,positive,75
15201,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,super love,27-08-2020 04:30,photo,animals,positive,75
15200,2eb32cf2-da20-4b27-b4b6-c91716f528a5,super love,10-03-2021 11:17,audio,veganism,positive,75
15199,2eb32cf2-da20-4b27-b4b6-c91716f528a5,super love,13-06-2021 17:57,audio,veganism,positive,75
15198,2eb32cf2-da20-4b27-b4b6-c91716f528a5,super love,28-03-2021 06:05,audio,veganism,positive,75
15197,2eb32cf2-da20-4b27-b4b6-c91716f528a5,super love,24-09-2020 08:56,audio,veganism,positive,75
15195,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,super love,28-12-2020 14:54,audio,studying,positive,75
15229,1e1a8878-0435-4171-97e6-fddb4abc3452,super love,25-02-2021 21:50,GIF,healthy eating,positive,75
15194,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,super love,03-11-2020 06:44,audio,studying,positive,75
15193,295ff9f6-64f3-4704-9272-4a932f11d709,super love,10-04-2021 03:31,video,travel,positive,75
15192,295ff9f6-64f3-4704-9272-4a932f11d709,super love,18-03-2021 00:35,video,travel,positive,75
15191,f43114af-edb4-4629-bc15-7a483cf3eaf4,super love,12-10-2020 01:03,photo,technology,positive,75
15190,9a517a10-7dd2-4a30-b67a-925569d9ed84,super love,02-08-2020 03:41,audio,science,positive,75
15189,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,super love,27-11-2020 15:26,photo,cooking,positive,75
15188,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,super love,11-06-2021 15:23,photo,cooking,positive,75
15187,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,super love,09-01-2021 02:08,photo,cooking,positive,75
15186,c24a56ff-256e-46eb-9936-a6284451fc61,super love,28-11-2020 13:28,video,studying,positive,75
15206,c892a472-bf81-4946-83c0-d3697ba65b95,super love,23-11-2020 16:45,photo,soccer,positive,75
15207,c892a472-bf81-4946-83c0-d3697ba65b95,super love,26-09-2020 21:50,photo,soccer,positive,75
15208,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,super love,23-11-2020 05:29,audio,public speaking,positive,75
15209,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,super love,19-01-2021 04:05,audio,public speaking,positive,75
15228,bc8024c3-c51e-4875-b8df-419e9848f492,super love,19-01-2021 19:26,GIF,veganism,positive,75
15227,8c3e8682-dec4-4d3b-a4e1-8c146f70d56f,super love,30-07-2020 23:20,video,food,positive,75
15226,21bc3be6-6bd1-4926-8bee-c4585873851b,super love,17-03-2021 03:40,video,soccer,positive,75
